"symbol","sector_name","date","weekly_return_log"
"XLB","Materials",2008-01-04,-0.0282862044087461
"XLB","Materials",2008-01-11,-0.019812526999318
"XLB","Materials",2008-01-18,-0.0680468764144398
"XLB","Materials",2008-01-25,0.0287658353627793
"XLB","Materials",2008-02-01,0.0625206558296775
"XLB","Materials",2008-02-08,-0.0269988304689716
"XLB","Materials",2008-02-15,0.0104896228531827
"XLB","Materials",2008-02-22,0.0262368871582432
"XLB","Materials",2008-02-29,-0.0109507613487689
"XLB","Materials",2008-03-07,-0.0318192572604133
"XLB","Materials",2008-03-14,0.0293695681650813
"XLB","Materials",2008-03-20,-0.0593792491589028
"XLB","Materials",2008-03-28,0.0489154989969803
"XLB","Materials",2008-04-04,0.064739611862946
"XLB","Materials",2008-04-11,-0.0171579790534025
"XLB","Materials",2008-04-18,0.0476826104163077
"XLB","Materials",2008-04-25,-0.00771464084279189
"XLB","Materials",2008-05-02,-0.0338236990200167
"XLB","Materials",2008-05-09,0.0235194970691449
"XLB","Materials",2008-05-16,0.0550722881683745
"XLB","Materials",2008-05-23,-0.0454518638454795
"XLB","Materials",2008-05-30,0.0144832749750287
"XLB","Materials",2008-06-06,-0.00766868260876918
"XLB","Materials",2008-06-13,0.00834237830217643
"XLB","Materials",2008-06-20,-0.0208977059413695
"XLB","Materials",2008-06-27,-0.0356336219138721
"XLB","Materials",2008-07-03,-0.0602524675787743
"XLB","Materials",2008-07-11,-0.000760458313494088
"XLB","Materials",2008-07-18,0.00455608457337279
"XLB","Materials",2008-07-25,-0.0147550880076983
"XLB","Materials",2008-08-01,0.0160163467426091
"XLB","Materials",2008-08-08,-0.0302119898043082
"XLB","Materials",2008-08-15,0.0226175397491308
"XLB","Materials",2008-08-22,0.0101139002489029
"XLB","Materials",2008-08-29,0
"XLB","Materials",2008-09-05,-0.065763641954741
"XLB","Materials",2008-09-12,0.0228431718384927
"XLB","Materials",2008-09-19,0.0111390962840068
"XLB","Materials",2008-09-26,-0.0827454749642256
"XLB","Materials",2008-10-03,-0.154671135942337
"XLB","Materials",2008-10-10,-0.161798387255651
"XLB","Materials",2008-10-17,0.00272218488018789
"XLB","Materials",2008-10-24,-0.117297411158056
"XLB","Materials",2008-10-31,0.123877697430761
"XLB","Materials",2008-11-07,-0.0413522809086855
"XLB","Materials",2008-11-14,-0.0904165827123727
"XLB","Materials",2008-11-21,-0.122526160013978
"XLB","Materials",2008-11-28,0.141274967566456
"XLB","Materials",2008-12-05,-0.0541390788824974
"XLB","Materials",2008-12-12,0.0519772753294453
"XLB","Materials",2008-12-19,-0.00185530077803947
"XLB","Materials",2008-12-26,-0.0275933407762006
"XLB","Materials",2009-01-02,0.0616851721916105
"XLB","Materials",2009-01-09,-0.00980644640711097
"XLB","Materials",2009-01-16,-0.0348764463195473
"XLB","Materials",2009-01-23,-0.0237946891060618
"XLB","Materials",2009-01-30,-0.0441215062864897
"XLB","Materials",2009-02-06,0.0727845195907526
"XLB","Materials",2009-02-13,-0.0479300826482383
"XLB","Materials",2009-02-20,-0.0527813006155038
"XLB","Materials",2009-02-27,-0.0557227354867553
"XLB","Materials",2009-03-06,-0.0513753965573859
"XLB","Materials",2009-03-13,0.100730180446444
"XLB","Materials",2009-03-20,0.0446257736180748
"XLB","Materials",2009-03-27,0.0794966854988649
"XLB","Materials",2009-04-03,0.0389692215933821
"XLB","Materials",2009-04-09,0.00125868815592247
"XLB","Materials",2009-04-17,0.0252653157028332
"XLB","Materials",2009-04-24,0.0262377880838072
"XLB","Materials",2009-05-01,0.0247896666379347
"XLB","Materials",2009-05-08,0.0407443030346391
"XLB","Materials",2009-05-15,-0.0368648580536172
"XLB","Materials",2009-05-22,0.0180321321333469
"XLB","Materials",2009-05-29,0.0325442397103978
"XLB","Materials",2009-06-05,0.0135262473564615
"XLB","Materials",2009-06-12,0.0172788875739064
"XLB","Materials",2009-06-19,-0.0668279207764963
"XLB","Materials",2009-06-26,-0.0096354934995909
"XLB","Materials",2009-07-02,-0.026291637906381
"XLB","Materials",2009-07-10,-0.0339703853380794
"XLB","Materials",2009-07-17,0.0903995479152269
"XLB","Materials",2009-07-24,0.0773504932141086
"XLB","Materials",2009-07-31,0.0127877022594817
"XLB","Materials",2009-08-07,0.0367478744578695
"XLB","Materials",2009-08-14,-0.0140007516660624
"XLB","Materials",2009-08-21,0.0173053812722921
"XLB","Materials",2009-08-28,-0.00330462960622972
"XLB","Materials",2009-09-04,-0.00597655621983471
"XLB","Materials",2009-09-11,0.0249932518029581
"XLB","Materials",2009-09-18,0.0430025530899173
"XLB","Materials",2009-09-25,-0.0470108223289682
"XLB","Materials",2009-10-02,-0.0309256353007349
"XLB","Materials",2009-10-09,0.0618757081219682
"XLB","Materials",2009-10-16,0.0169974146475822
"XLB","Materials",2009-10-23,-0.0154115460506161
"XLB","Materials",2009-10-30,-0.0726220456805703
"XLB","Materials",2009-11-06,0.0449852223677365
"XLB","Materials",2009-11-13,0.0421117042236026
"XLB","Materials",2009-11-20,0.0133434202949685
"XLB","Materials",2009-11-27,-0.00277773544952746
"XLB","Materials",2009-12-04,0.00616308820667928
"XLB","Materials",2009-12-11,-0.00338535275715194
"XLB","Materials",2009-12-18,-0.00845478250142853
"XLB","Materials",2009-12-24,0.0434320302069465
"XLB","Materials",2009-12-31,-0.0126508216146539
"XLB","Materials",2010-01-08,0.0568550314008454
"XLB","Materials",2010-01-15,-0.0325986692606061
